Ouverture de la DataFrame...
On ne garde que les données du centre...
On sépare par la Seine
Clusterisation...
Sauvegarde sur la carte...
Terminé !
         46068305 function calls (46035909 primitive calls) in 57.801 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3096    0.003    0.000    0.009    0.000 stringsource:657(memoryview_cwrapper)
     3096    0.001    0.000    0.001    0.000 stringsource:663(memoryview_check)
      387    0.000    0.000    0.000    0.000 stringsource:976(__dealloc__)
      387    0.001    0.000    0.001    0.000 stringsource:999(memoryview_fromslice)
        1    0.000    0.000    0.000    0.000 tiles.txt:1(<module>)
        2    0.000    0.000    0.000    0.000 tiles.txt:5(root)
     1595    0.001    0.000    0.002    0.000 topology.py:16(_validate)
      160    0.141    0.001    0.142    0.001 topology.py:76(__call__)
        3    0.000    0.000    0.000    0.000 types.py:171(__get__)
        1    0.000    0.000    0.000    0.000 typing.py:768(__instancecheck__)
        1    0.000    0.000    0.000    0.000 typing.py:771(__subclasscheck__)
        6    0.000    0.000    0.000    0.000 typing.py:868(__new__)
     1757    0.007    0.000    0.010    0.000 utilities.py:27(validate_location)
     3842    0.016    0.000    0.083    0.000 utilities.py:341(_camelify)
     3842    0.046    0.000    0.063    0.000 utilities.py:342(<listcomp>)
      638    0.002    0.000    0.002    0.000 utilities.py:347(_parse_size)
      331    0.001    0.000    0.003    0.000 utilities.py:384(camelize)
      989    0.001    0.000    0.001    0.000 utilities.py:394(<genexpr>)
        4    0.000    0.000    0.000    0.000 utilities.py:398(_parse_size)
      481    0.001    0.000    0.004    0.000 utilities.py:471(parse_options)
      481    0.001    0.000    0.003    0.000 utilities.py:473(<dictcomp>)
     1757    0.001    0.000    0.001    0.000 utilities.py:67(<listcomp>)
      159    0.001    0.000    0.020    0.000 utilities.py:70(validate_locations)
      159    0.001    0.000    0.013    0.000 utilities.py:92(<listcomp>)
      159    0.000    0.000    0.000    0.000 utilities.py:98(if_pandas_df_convert_to_numpy)
      652    0.001    0.000    0.003    0.000 utils.py:383(get)
     1300    0.005    0.000    0.007    0.000 utils.py:420(__getitem__)
        2    0.000    0.000    0.000    0.000 utils.py:442(__setitem__)
      967    0.005    0.000    0.039    0.000 utils.py:598(htmlsafe_json_dumps)
     2579    0.016    0.000    0.019    0.000 uuid.py:130(__init__)
     2579    0.004    0.000    0.004    0.000 uuid.py:325(hex)
     2579    0.007    0.000    0.031    0.000 uuid.py:778(uuid4)
        6    0.000    0.000    0.004    0.001 validation.py:1276(_check_sample_weight)
      975    0.007    0.000    0.015    0.000 validation.py:187(_num_samples)
      969    0.002    0.000    0.002    0.000 validation.py:397(_ensure_no_complex_data)
      969    0.019    0.000    0.115    0.000 validation.py:404(check_array)
 2420/496    0.008    0.000    0.282    0.001 validation.py:59(inner_f)
      969    0.015    0.000    0.056    0.000 validation.py:83(_assert_all_finite)
        3    0.001    0.000    0.002    0.001 validation.py:869(check_random_state)
      159    0.001    0.000    0.044    0.000 vector_layers.py:109(__init__)
      319    0.002    0.000    0.003    0.000 vector_layers.py:16(path_options)
      159    0.001    0.000    0.046    0.000 vector_layers.py:192(__init__)
      160    0.001    0.000    0.031    0.000 vector_layers.py:303(__init__)
     5850    0.006    0.000    0.009    0.000 visitor.py:20(get_visitor)
 5850/650    0.013    0.000    0.198    0.000 visitor.py:28(visit)
3900/1950    0.006    0.000    0.030    0.000 visitor.py:35(generic_visit)
     1131    0.003    0.000    0.010    0.000 warnings.py:165(simplefilter)
     1131    0.004    0.000    0.007    0.000 warnings.py:181(_add_filter)
     1131    0.002    0.000    0.002    0.000 warnings.py:437(__init__)
     1131    0.005    0.000    0.005    0.000 warnings.py:458(__enter__)
     1131    0.002    0.000    0.003    0.000 warnings.py:477(__exit__)
     4531    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x00007FFDB7CAB810}
     3581    0.005    0.000    0.009    0.000 {built-in method _abc._abc_instancecheck}
1535/1323    0.003    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
       12    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
        1    0.057    0.057    0.057    0.057 {built-in method _codecs.utf_8_decode}
      159    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
     1602    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
      650    0.001    0.000    0.001    0.000 {built-in method _functools.reduce}
        4    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       36    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        4    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       36    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        3    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
        8    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
      161    0.008    0.000    0.008    0.000 {built-in method _operator.eq}
        1    0.002    0.002    0.002    0.002 {built-in method _operator.gt}
        8    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.invert}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       78    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       72    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       35    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       13    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       12    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
     3393    0.001    0.000    0.001    0.000 {built-in method _warnings._filters_mutated}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      160    0.001    0.000    0.001    0.000 {built-in method builtins.__import__}
      942    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
      386    0.000    0.000    0.002    0.000 {built-in method builtins.all}
      272    0.000    0.000    0.002    0.000 {built-in method builtins.any}
     7869    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
      650    0.148    0.000    0.148    0.000 {built-in method builtins.compile}
    655/1    0.003    0.000   57.838   57.838 {built-in method builtins.exec}
    79628    0.026    0.000    0.027    0.000 {built-in method builtins.getattr}
      160    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
   344091    0.933    0.000    0.934    0.000 {built-in method builtins.hasattr}
     4355    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
1072349/1072348    0.178    0.000    0.202    0.000 {built-in method builtins.isinstance}
    22567    0.006    0.000    0.006    0.000 {built-in method builtins.issubclass}
     6010    0.002    0.000    0.003    0.000 {built-in method builtins.iter}
1333867/1329632    0.142    0.000    0.146    0.000 {built-in method builtins.len}
      160    0.001    0.000    0.001    0.000 {built-in method builtins.locals}
  7499088    1.881    0.000    1.881    0.000 {built-in method builtins.max}
  7491386    1.909    0.000    1.909    0.000 {built-in method builtins.min}
3080/1780    0.003    0.000    0.084    0.000 {built-in method builtins.next}
       83    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      650    0.003    0.000    0.003    0.000 {built-in method builtins.repr}
     5876    0.002    0.000    0.002    0.000 {built-in method builtins.setattr}
     1961    0.002    0.000    0.002    0.000 {built-in method builtins.sorted}
       29    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
     2594    0.001    0.000    0.001    0.000 {built-in method from_bytes}
        3    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        4    0.004    0.001    0.004    0.001 {built-in method io.open_code}
        4    0.005    0.001    0.005    0.001 {built-in method io.open}
        4    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
     3514    0.000    0.000    0.000    0.000 {built-in method math.isnan}
      458    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
       12    0.002    0.000    0.002    0.000 {built-in method nt.listdir}
       74    0.010    0.000    0.010    0.000 {built-in method nt.stat}
     2582    0.004    0.000    0.004    0.000 {built-in method nt.urandom}
      580    0.010    0.000    0.010    0.000 {built-in method numpy.arange}
9180/7850    0.114    0.000    0.128    0.000 {built-in method numpy.array}
      873    0.019    0.000    0.019    0.000 {built-in method numpy.core._multiarray_umath.c_einsum}
14842/11696    0.051    0.000    0.334    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        8    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
     1856    0.057    0.000    0.057    0.000 {built-in method numpy.empty}
        5    0.002    0.000    0.002    0.000 {built-in method numpy.frompyfunc}
     4560    0.002    0.000    0.002    0.000 {built-in method numpy.geterrobj}
     2280    0.003    0.000    0.003    0.000 {built-in method numpy.seterrobj}
      789    0.002    0.000    0.002    0.000 {built-in method numpy.zeros}
        1    7.742    7.742    7.742    7.742 {built-in method pandas._libs.json.loads}
        7    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
      501    0.001    0.000    0.001    0.000 {built-in method pandas._libs.missing.checknull}
        1    0.098    0.098    0.098    0.098 {built-in method pandas._libs.missing.isnaobj}
      390    0.004    0.000    0.009    0.000 {built-in method sklearn.utils._openmp_helpers._openmp_effective_n_threads}
     1950    0.001    0.000    0.001    0.000 {built-in method sys.intern}
        8    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        3    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x000001F8DE344430}
        1    0.000    0.000    0.000    0.000 {method '__getitem__' of 'dict' objects}
     1302    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.lock' objects}
       39    0.000    0.000    0.000    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
       30    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
     1413    0.004    0.000    0.011    0.000 {method 'all' of 'numpy.generic' objects}
       10    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
     1036    0.002    0.000    0.011    0.000 {method 'any' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
     3941    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
      471    0.002    0.000    0.002    0.000 {method 'argmin' of 'numpy.ndarray' objects}
       13    0.003    0.000    0.003    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       35    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
      327    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
      471    0.001    0.000    0.028    0.000 {method 'clip' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedWriter' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     1019    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
      394    0.401    0.001    0.401    0.001 {method 'copy' of 'numpy.ndarray' objects}
     2579    0.001    0.000    0.001    0.000 {method 'count' of 'list' objects}
      650    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
      471    0.015    0.000    0.015    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.001    0.001    0.001    0.001 {method 'encode' of 'str' objects}
      650    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       14    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     1950    0.002    0.000    0.010    0.000 {method 'extend' of 'collections.deque' objects}
      337    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        6    0.009    0.002    0.010    0.002 {method 'factorize' of 'pandas._libs.hashtable.Int64HashTable' objects}
      384    0.001    0.000    0.001    0.000 {method 'fill' of 'numpy.ndarray' objects}
       28    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
     1061    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
     2938    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
        7    0.001    0.000    0.001    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
      350    0.001    0.000    0.001    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
      650    0.002    0.000    0.002    0.000 {method 'getvalue' of '_io.StringIO' objects}
     1300    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
      320    0.000    0.000    0.000    0.000 {method 'index' of 'range' objects}
       19    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
     1135    0.001    0.000    0.001    0.000 {method 'insert' of 'list' objects}
       12    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
    19840    0.003    0.000    0.003    0.000 {method 'islower' of 'str' objects}
    35196    0.005    0.000    0.005    0.000 {method 'isupper' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
     1282    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
    10862    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
10815/7918    0.015    0.000    0.125    0.000 {method 'join' of 'str' objects}
   663560    0.076    0.000    0.076    0.000 {method 'keys' of 'dict' objects}
    23774    0.004    0.000    0.004    0.000 {method 'lower' of 'str' objects}
     3866    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
     2626    0.041    0.000    0.041    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
      214    0.001    0.000    0.004    0.000 {method 'min' of 'numpy.ndarray' objects}
      174    0.020    0.000    0.020    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
     8415    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
     1950    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      232    0.021    0.000    0.027    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
      471    0.004    0.000    0.004    0.000 {method 'random_sample' of 'numpy.random.mtrand.RandomState' objects}
       28    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        6    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
       16    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        1    0.231    0.231    0.289    0.289 {method 'read' of '_io.TextIOWrapper' objects}
    13988    0.146    0.000    0.146    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1302    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
     1131    0.002    0.000    0.002    0.000 {method 'remove' of 'list' objects}
     8432    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1665    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
      268    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       20    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
      471    0.003    0.000    0.003    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
      163    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      451    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
      650    0.002    0.000    0.002    0.000 {method 'splitlines' of 'str' objects}
      218    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       38    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      644    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      662    0.009    0.000    0.009    0.000 {method 'sub' of 're.Pattern' objects}
     4986    0.007    0.000    0.062    0.000 {method 'sum' of 'numpy.ndarray' objects}
      659    0.024    0.000    0.024    0.000 {method 'take' of 'numpy.ndarray' objects}
       44    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        9    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       18    0.001    0.000    0.001    0.000 {method 'unique' of 'pandas._libs.hashtable.PyObjectHashTable' objects}
      483    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      392    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
     1951    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
        1    0.001    0.001    0.001    0.001 {method 'write' of '_io.BufferedWriter' objects}
    22750    0.005    0.000    0.005    0.000 {method 'write' of '_io.StringIO' objects}
      539    0.003    0.000    0.003    0.000 {pandas._libs.algos.ensure_int64}
       56    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
      214    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
        3    0.004    0.001    0.004    0.001 {pandas._libs.algos.groupsort_indexer}
       11    0.009    0.001    0.009    0.001 {pandas._libs.algos.take_1d_int64_int64}
        3    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_object_object}
      163    0.011    0.000    0.011    0.000 {pandas._libs.algos.take_2d_axis0_int32_int32}
        1    0.004    0.004    0.004    0.004 {pandas._libs.algos.take_2d_axis0_int64_int64}
        1    0.029    0.029    0.029    0.029 {pandas._libs.algos.take_2d_axis0_object_object}
      167    0.022    0.000    0.022    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
      169    0.312    0.002    0.312    0.002 {pandas._libs.algos.take_2d_axis1_object_object}
       10    0.000    0.000    0.000    0.000 {pandas._libs.internals.get_blkno_placements}
        9    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.astype_intsafe}
       27    0.001    0.000    0.002    0.000 {pandas._libs.lib.clean_index_list}
        1    0.279    0.279    0.279    0.279 {pandas._libs.lib.dicts_to_array}
        1    0.205    0.205    0.812    0.812 {pandas._libs.lib.fast_unique_multiple_list_gen}
        3    0.004    0.001    0.004    0.001 {pandas._libs.lib.generate_slices}
       13    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
      116    0.475    0.004    0.476    0.004 {pandas._libs.lib.infer_dtype}
       42    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
     1377    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
      974    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
      379    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
     2218    0.004    0.000    0.009    0.000 {pandas._libs.lib.is_list_like}
     2401    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_scalar}
     1179    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
      335    2.096    0.006    3.881    0.012 {pandas._libs.lib.map_infer}
        6    0.002    0.000    0.002    0.000 {pandas._libs.lib.maybe_convert_objects}
        3    0.003    0.001    0.448    0.149 {pandas._libs.reduction.apply_frame_axis0}
        4    0.003    0.001    0.010    0.002 {pandas._libs.tslib.array_with_unit_to_datetime}
      795    0.001    0.000    0.001    0.000 {shapely.speedups._speedups.coordseq_iter}
      318    0.003    0.000    0.003    0.000 {shapely.speedups._speedups.geos_linearring_from_py}


